id,name,authors,original_price,price,categories,all_time_quantity_sold,rating_average,review_count,pages,manuafacture
165700192,Lịch Sử Vú,Marilyn Yalom,248000,169000,Kiến Thức Bách Khoa,477,5,69,500.00,Nhà Xuất Bản Phụ Nữ Việt Nam
194959173,Semantic Error – Lỗi Logic (Tập 2),J.Soori,212500,212500,Truyện Chữ Đam Mỹ,,0,0,,Nhà Xuất Bản Hà Nội
72542474,Biên Niên Cô Đơn,Nguyễn Ngọc Thạch,99000,69200,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,20871,4.7,2773,220.00,Nhà Xuất Bản Phụ Nữ Việt Nam
190705658,Bật Khóc Ở H Mart,Michelle Zauner,140000,95200,Tiểu sử - Hồi ký,279,5,32,326.00,Nhà Xuất Bản Phụ Nữ Việt Nam
46259908,Fibonacci Trading,Carolyn Boroden,299000,299000,Nhà Sách Tiki,4721,4.7,702,324.00,Nhà Xuất Bản Thế Giới
136539753,Tự Chữa Lành Thông Qua Hiểu Biết Về Khoa Học Tâm Thức,Dương Thị Quỳnh Châu,119000,86800,Lĩnh vực khác,1209,5,119,280.00,Nhà Xuất Bản Thế Giới
189557422,THINK OUT OF THE BOOK - Nghĩ Ngoài Sách Vở,Đốc Tờ Ti,220000,198000,Sách Marketing - Bán hàng ,1,0,0,316.00,Nhà Xuất Bản Dân Trí
193981040,Birdmen - Tập 5,Yellow Tanabe,30000,27100,"Truyện Tranh, Manga, Comic",185,5,27,192.00,Nhà Xuất Bản Kim Đồng
137241901,Thần Số Học: Sức Mạnh Của Những Con Số,Ruth A. Drayer,139000,111000,Lĩnh vực khác,,0,0,348.00,Nhà Xuất Bản Công Thương
10244763,Bút quay nghệ thuật - Era PS Mod,,99000,99000,Nhà Sách Tiki,1285,4.6,164,,
170345811,Phân Tích Khách Hàng For Dummies,Jeff Sauro,229000,149000,Sách Marketing - Bán hàng ,452,5,27,429.00,Nhà Xuất Bản Công Thương
75697497,Lịch Sử Triết Học (Trọn Bộ 2 Tập) (Tập 1: Triết Học Cổ Đại Và Trung Đại + Tập 2: Triết Học Cận Đại Và Hiện Đại),Johannes Hirschberger,900000,765000,Triết học khác,8,0,0,1562.00,Nhà Xuất Bản Tri Thức
12533371,Đạo Đức Kinh,Lão Tử,99000,73800,Sách tiếng Việt,1895,5,93,212.00,Nhà Xuất Bản Thế Giới
69621516,Combo sách: Bài thơ - bài hát - câu đố dành cho bé (tái bản 2020),,135000,121500,Sách tiếng Việt,422,5,27,16.00,Nhà Xuất Bản Thanh Niên
196001728,Vạn Sắc Hư Vô,Nguyễn Khắc Ngân Vi,150000,119000,Tiểu Thuyết Phương Đông,94,5,10,320.00,Nhà Xuất Bản Hội Nhà Văn
193177952,Bản đặc biệt Tổng ôn 30 chuyên đề ngữ pháp tiếng anh cô Trang anh 2023,,300000,199000,Ngữ pháp Tiếng Anh,673,4.8,109,,Nhà Xuất Bản Hồng Đức
273714632,Trí Tuệ Do Thái (Tái Bản),Eran Katz,189000,141000,Sách tiếng Việt,497,4.8,64,444.00,Nhà Xuất Bản Lao Động Xã Hội
127377217,Sách Người Trong Muôn Nghề: Ngành Sáng tạo và Nghệ thuật có gì?,Nhóm tác giả Spiderum,219000,197100,Sách kỹ năng làm việc,979,4.8,197,320.00,Nhà Xuất Bản Thế Giới
157468180,Trọn Bộ 4 Quyển Sách Trên Lưng Khổng Tượng - Kinh Doanh Online Trên Sàn Thương Mại Điện Tử - Khởi Nghiệp Với Bán Hàng Qua Mạng và Nhãn Hàng Riêng,,796000,481000,Bài học kinh doanh,888,4.8,145,,Nhà Xuất Bản Đà Nẵng
185055209,"Osho - Combo Sống Hài Hòa (Yêu, Cảm Xúc, Hiểu)",Osho,524000,377000,Nghệ thuật sống,876,5,100,1128.00,NXB Dân Trí
190242072,Qủy Ấn - Bộ 2 tập ( Tập 1 và 2) - tặng kèm 1 bookmark,Trường Lê,291000,209000,Truyện kinh dị,533,5,127,768.00,Nhà Xuất Bản Dân Trí
160585764,Veil - Thân Nhiệt Của Sắc Cam - Tập 1 (Tặng Kèm Postcard),Koterri!,109000,92600,"Truyện Tranh, Manga, Comic",1087,5,328,132.00,Nhà Xuất Bản Hà Nội
87149160,Bộ Cọ Vẽ Chuyên Nghiệp Deli - Dùng Cho Màu Nước/Bột/Sơn Acrylic -Set 4/6 Cây- 73885/73866/73867,,63000,35000,Cọ vẽ chuyên nghiệp,1636,4.7,287,,
58067806,Từ Vựng Tiếng Anh Thực Hành (Trình Độ Trung Cấp) - English Collocation In Use (Intermediate),Xuân Lan,80000,64000,Từ Vựng Tiếng Anh,1195,4.8,211,224.00,Nhà Xuất Bản Thanh Hóa
192048663,Sáng trăng,Guy De Maupassant,75000,57800,Lĩnh vực khác,269,4.8,34,188.00,Nhà Xuất Bản Phụ Nữ
38436464,Khác Biệt Để Bứt Phá (Tái Bản 2019),Jason Fried,128000,93500,Sách tiếng Việt,2084,4.7,211,320.00,Nhà Xuất Bản Dân Trí
6482397,Hàn Quốc Dưới Chế Độ Độc Tài Phát Triển Park Chung Hee (1961 – 1979)(Tái Bản 2020),Lê Tùng Lâm,98000,71000,Sách tiếng Việt,514,4.5,55,328.00,Nhà Xuất Bản Đại Học Quốc Gia TP.HCM
13797246,Combo 6 Cuốn Ehon nhật bản - Giờ Chơi Của Bé ( Tái Bản ),Hayashi Akiko,174000,123540,Truyện tranh Ehon,7311,4.7,542,20.00,Nhà Xuất Bản Mỹ Thuật
193896561,Ninja Rantaro - Tập 59,Soubee Amako,40000,37900,Root,328,5,42,240.00,Nhà Xuất Bản Kim Đồng
272003250,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 1,Akira Toriyama,77000,73100,Sách tiếng Việt,573,5,87,224.00,Nhà Xuất Bản Kim Đồng
86267527,Một Nghệ Thuật Sống (Tái Bản),Thu Giang,75000,68000,Sách tiếng Việt,14,5,2,118.00,NXB Trẻ
191926693,Trái cây đại chiến Zombie - Thế giới khủng long: Tập 9 - Trên đảo khủng long,Tiếu Giang Nam,89000,64900,Kiến thức - Bách khoa,196,5,21,176.00,Nhà Xuất Bản Phụ Nữ Việt Nam
196394972,Thương Tiến Tửu - Tập 2,Đường Tửu Khanh,169000,108160,Truyện Chữ Đam Mỹ,492,5,98,440.00,Nhà Xuất Bản Hà Nội
160585832,Veil – Sắc Trắng Yêu Kiều - Tập 3 (Tặng Kèm Postcard),Koterri!,109000,92600,Truyện Chữ Đam Mỹ,959,5,280,132.00,Nhà Xuất Bản Hà Nội
196305158,Vì Cuộc Đời Không Hẹn Lần Sau,t.hờ,139000,83300,Nghệ thuật sống,222,5,23,240.00,Nhà Xuất Bản Thế Giới
142833447,Sanctify - Tập 3,GODSSTATION,109000,103550,Tranh Truyện,,0,0,248.00,Nhà Xuất Bản Hội Nhà Văn
273401813,Tết Ở Làng Địa Ngục,Thảo Trang,169000,115227,Sách tiếng Việt,2392,4.8,338,544.00,Nhà Xuất Bản Thanh Niên
176909238,Hà Nội Còn Một Chút Này,Nguyễn Ngọc Tiến,109000,81800,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,446,5,50,368.00,Nhà Xuất Bản Hội Nhà Văn
187843292,Hoa trên mộ Algernon,Daniel Keyes,150000,113000,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,603,4.8,69,388.00,Nhà Xuất Bản Hà Nội
148008757,"Combo 2 Cuốn ""Tim Marshall"": ""Những Tù Nhân Của Địa Lý"" + ""Chia Rẽ - Tại Sao Chúng Ta Đang Sống Trong Thời Đại Của Những Bức Tường""",Tim Marshall,410000,279000,Kiến Thức Bách Khoa,984,5,171,432.00,Nhiều Nhà Xuất Bản
72667834,Sách Ehon - Combo 3 Cuốn Âm Thanh Quanh Bé - Dành Cho Trẻ Từ 0 - 6 Tuổi,Fuku Mitsu,117000,117000,Sách tiếng Việt,37,0,0,24.00,Nhà Xuất Bản Lao Động
71149569,Cách kiếm lợi nhuận 18.000% từ thị trường chứng khoán - Trade Like An O'Neil Disciple,Gil Morales,499000,499000,Sách tài chính - khác,3848,5,804,556.00,Nhà Xuất Bản Thế Giới
189326211,Văn phòng thám tử quái vật - Tập 08,Sho Aimoto,30000,22500,"Truyện Tranh, Manga, Comic",367,5,73,192.00,NXB Trẻ
980770,Chí Phèo,Nam Cao,48000,33600,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,2121,4.8,339,207.00,Nhà Xuất Bản Văn Học
598974,Dạy Con Làm Giàu 05 - Để Có Sức Mạnh Về Tài Chính,Robert T. Kiyosaki – Sharon L. Lechter,160000,99200,Cẩm nang làm cha mẹ,4163,5,280,520.00,NXB Trẻ
94132196,Bộ Luật Lao Động Hiện Hành (Mới Nhất) Thông Qua Tại Kỳ Họp Thứ 8 Quốc Hội Khóa XIV,,119000,60000,Luật Lao động,398,4.8,63,196.00,Nhà Xuất Bản Lao Động
185408437,"Bút Bi Nước Mực Gel Bấm Ngòi 0.5mm Deli - Mực Đen Nhanh Khô, Viết Đều, Trơn Tru, Phù Hợp Văn Phòng Học Sinh - S08-B",,11700,6500,Bút gel - Bút nước,1511,4.8,83,,
173481387,Eo Thon Nhỏ,Khương Chi Ngư,239000,161000,Tiểu Thuyết Phương Đông,333,4.6,110,608.00,Nhà Xuất Bản Thanh Niên
195827102,(Bìa cứng in màu trên giấy cóuche - tặng kèm postcard) SƠN HẢI KINH – Lương Siêu biên soạn – Sam Trạch minh họa – An Lạc Group dịch – Wingbooks - NXB Kim Đồng,nhieu tac gia,325000,325000,Lĩnh vực khác,106,5,13,432.00,Nhà Xuất Bản Kim Đồng
187827445,Lược Sử Thời Gian,Stephen Hawking,115000,86300,Kiến Thức Bách Khoa,985,5,118,286.00,NXB Trẻ
76531748,Sách DevUP,,149000,149000,Sách tư duy - Kỹ năng sống,1362,4.7,295,204.00,Nhà Xuất Bản Thế Giới
112332742,English Grammar In Use - 130 Bài Ngữ Pháp Tiếng Anh (Tái Bản),Trần Mạnh Tường,165000,114000,Ngữ pháp Tiếng Anh,1239,4.8,232,564.00,Nhà Xuất Bản Hồng Đức
126742911,Món Quà Của Linh Hồn - Sức Mạnh Chữa Lành Của Những Thữ Thách Trong Cuộc Sống,Robert Schwartz,289000,193630,Sách tư duy - Kỹ năng sống,1061,5,163,728.00,Nhà Xuất Bản Hà Nội
3152291,Hướng Dẫn Giao Dịch Theo Sóng Elliott,,369000,369000,Sách tiếng Việt,4898,4.8,589,378.00,Nhà Xuất Bản Thế Giới
146225297,Flow - Dòng Chảy,Mihaly Csikszentmihalyi,228000,175600,Root,1113,5,112,,NXB Dân Trí
167940010,Thao Túng Tâm Lý,Shannon Thomas,169000,118300,Sách tư duy - Kỹ năng sống,543,4.8,48,328.00,Nhà Xuất Bản Dân Trí
147220978,Sự Tiến Hóa Của Tiền Tệ,Nik Bhatia,139000,101000,Sách tài chính - khác,626,4.7,78,250.00,Nhà Xuất Bản Công Thương
106365090,Kinh Dịch Đạo Của Người Quân Tử - Nguyễn Hiến Lê (Tái Bản),Nguyễn Hiến Lê,268000,153000,Kinh Dịch Học,1750,4.8,246,512.00,Nhà Xuất Bản Hồng Đức
185854305,"Full bộ 4 cuốn Truyện - Thơ - Đồng dao - Câu đố cho Trẻ mầm non (Giúp bé sáng dạ, thông minh, tập nói và đọc nhanh)",,278429,141999,Truyện kể cho bé,306,5,25,80.00,Nhà Xuất Bản Hà Nội
158235745,"Phương Pháp Kaizen
 (The Kaizen Way)(Tái Bản)",Robert Maurer,95000,65550,Nhà Sách Tiki,805,5,61,268.00,Nhà Xuất Bản Tổng hợp TP.HCM
53563837,"Combo Sách Nuôi Dạy Trẻ: Phương Pháp Giáo Dục Con Của Người Do Thái + Chờ Đến Mẫu Giáo Thì Đã Muộn +90% Trẻ Thông Minh Nhờ Cách Trò Chuyện Đúng Đắn Của Cha Mẹ + Cách Khen, Cách Mắng, Cách Phạt Con + Poster An Toàn(Tủ Sách Người Mẹ Tốt)",.,251350,251350,Phương pháp giáo dục con của người Do Thái,1386,4.8,174,,Nhiều Nhà Xuất Bản
193450565,Nam Đình Cốc Vi– Tập 7 -  Tặng 1 Postcard Nam Đình Cốc Vi,Mặc Phi,119000,102000,"Truyện Tranh, Manga, Comic",203,5,46,216.00,Nhà Xuất Bản Hà Nội
111537689,Án Mạng Trên Sông Nile (Agatha Christie)(Tái Bản),Agatha Christie,135000,67500,Sách tiếng Việt,1223,5,293,336.00,NXB Trẻ
170706996,Điểm Bùng Phát ( Tái Bản),Malcolm Gladwell,179000,125000,Sách tư duy - Kỹ năng sống,490,4.6,40,404.00,Nhà Xuất Bản Thế Giới
17719704,Hạn Chót Lúc Bình Minh,Cornell Woolrich,122000,67100,Root,113,3.6,5,368.00,Nhà Xuất Bản Văn Học
188381614,Thẻ học Thông minh (Size Lớn - 18 Chủ đề - 288 thẻ) - Song ngữ Anh - Việt - Thế giới Xung quanh,,200000,104000,Flashcards Cho Bé,531,4.7,55,,
161383826,Đảo Mộng Mơ (Tái Bản),Nguyễn Nhật Ánh,75000,56200,Văn học thiếu nhi,1047,4.8,74,256.00,Nhà Xuất Bản Văn Học
49204092,"Tái Tạo Tổ Chức: Phá Vỡ Rào Cản, Thổi Bùng Sinh Khí (Tái Bản)",Frederic Laloux,190000,124000,Sách tiếng Việt,6512,4.8,524,208.00,Nhà Xuất Bản Thế Giới
59618902,Ehon - Hướng Dẫn Sử Dụng Mẹ (Tái Bản 2020),Miku Ito,59000,41200,Truyện tranh Ehon,3270,4.8,341,130.00,Nhà Xuất Bản Lao Động
186578993,Đu Đưa Trên Ngọn Cây Bàng,Nguyễn Hoàng Diệu Thủy,118000,88500,Truyện dài,307,5,23,248.00,Nhà Xuất Bản Phụ Nữ
130863107,"Sách Người Tìm Xác tập 1+2 - Truyện trinh thám, linh dị",,378000,283000,Truyện trinh thám,567,5,156,1020.00,Nhà Xuất Bản Hà Nội
176906739,UX Writing - Quyền Năng Tối Thượng Của Nội Dung Tương Tác,Khúc Cẩm Huyên,99000,64400,Sách Marketing - Bán hàng ,349,5,34,228.00,Nhà Xuất Bản Thanh Niên
66398387,"Trời Sinh Vụng Về, Hãy Bù Đắp Bằng Sự Kiên Trì",Lư Tư Hạo,129000,77100,Sách tiếng Việt,7827,4.7,2017,368.00,Nhà Xuất Bản Phụ Nữ Việt Nam
77539095,Nghệ Thuật Dạy Con Từ Kinh Talmud (20 Câu Chuyện Sâu Sắc Từ Bộ Kinh Cổ Của Người Do Thái),Jung Wan Kim,135000,101000,Phương pháp giáo dục con của người Do Thái,1177,5,172,132.00,Nhà Xuất Bản Thế Giới
129766803,Sách Khác Biệt Hay Là Chết (Tái Bản),Jack Trout,128000,85300,Sách tiếng Việt,867,5,100,344.00,Nhà Xuất Bản Tổng hợp TP.HCM
147988202,Combo 2 Cuốn Tớ Học Lập Trình: Tớ Học Lập Trình - Làm Quen Với Python + Tớ Học Lập Trình - Làm Quen Với Lập Trình Scratch,Nhiều tác giả,210000,164000,Kiến thức - Bách khoa,401,4.8,57,96.00,Nhà Xuất Bản Thế Giới
170098856,Đi Vòng Thế Giới Vẫn Quanh Một Người,Lam,96000,73000,Thơ,801,4.8,143,240.00,Nhà Xuất Bản Phụ Nữ Việt Nam
76737958,Mind Map English Vocabulary - Từ Vựng Tiếng Anh Qua Sơ Đồ Tư Duy,Hoàng Ngân,198000,138600,Từ Vựng Tiếng Anh,96,5,10,260.00,Nhà Xuất Bản Hồng Đức
190859600,Lôi Thần Và Nhân Viên Văn Phòng (Tập 4),Rena,66000,52200,Root,239,4.8,66,194.00,Nhà Xuất Bản Hà Nội
157540009,"Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay (Tập 7)",Kisetsu Morita,48000,38400,"Truyện Tranh, Manga, Comic",607,5,171,178.00,Nhà Xuất Bản Thế Giới
112333133,Quý Cô Thịnh Vượng - Khi Phụ Nữ Tư Duy Đúng Về Tiền,Fiona Ferris,89000,80100,Sách tiếng Việt,130,5,17,160.00,Nhà Xuất Bản Thế Giới
125362334,Dinh Dưỡng Thai Kỳ (Mẹ Bầu Ăn Gì Giúp Con Phát Triển Toàn Diện Và Thông Minh,Lily Nichols,189000,118125,Dinh dưỡng thai kỳ,1542,4.8,94,434.00,Nhà Xuất Bản Thanh Niên
194205609,Ai Đó Chạy Cùng Ta,David Grossman,225000,169000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,100,4.7,6,476.00,Nhà Xuất Bản Hội Nhà Văn
72027523,Ehon - Đi Đã Ngoại Ngày Mưa (Tái Bản 2020),Naokata Mase,55000,39500,Sách tiếng Việt,664,5,98,28.00,Nhà Xuất Bản Lao Động
68437861,Đừng Chết Bởi Canxi,Thomas E. Levy,159000,114000,Sách Y Học Hiện Đại,920,4.8,128,360.00,Nhà Xuất Bản Thế Giới
58220389,Mô Hình Biểu Đồ - Phương pháp Hiệu quả để Tìm kiếm Lợi nhuận,,368000,368000,Sách tài chính - khác,2561,4.7,411,487.00,Nhà Xuất Bản Thanh Niên
72290296,Bí Quyết Đầu Tư & Kinh Doanh Chứng Khoán Của Tỷ Phú Warren Buffett Và George Soros (Tái Bản 2020),Mark Tier,158000,131200,Bài học kinh doanh,197,5,45,408.00,Nhà Xuất Bản Tổng hợp TP.HCM
80920029,Nguyên lý kế toán TBL9,PGS. TS Võ Văn Nhị,90000,85500,Kế toán,5,0,0,328.00,Nhà Xuất Bản Tài Chính
347334,Có Hai Con Mèo Ngồi Bên Cửa Sổ,Nguyễn Nhật Ánh,100000,76900,Tiểu Thuyết Phương Đông,24185,4.6,1319,210.00,NXB Trẻ
174444166,Cẩm Nang Diện Chẩn – Phương Pháp Đơn Giản Áp Dụng Tại Gia,Bùi Quốc Châu,179000,126000,Sách Y Học Cổ Truyền,740,5,60,228.00,Nhà Xuất Bản Hồng Đức
71553549,"Đọc Nhanh, Hiểu Sâu, Nhớ Lâu Trọn Đời (Tái Bản 2020)",Atsushi Innami,59000,39530,Sách tiếng Việt,834,4.8,120,155.00,Nhà Xuất Bản Công Thương
8149335,Cổ Học Tinh Hoa (Bìa Mềm),Ôn Như Nguyễn Văn Ngọc,110000,110000,Sách tiếng Việt,2,0,0,396.00,Nhà Xuất Bản Văn Học
170708219,Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,Chris Voss,179000,134000,Sách tư duy - Kỹ năng sống,837,5,49,420.00,Nhà Xuất Bản Thế Giới
1029908,Tuần Của Bé - Bé Công Bằng (Dành Cho Trẻ 3 - 6 Tuổi),Minh Tâm,23000,23000,Sách tiếng Việt,515,5,34,24.00,Nhà Xuất Bản Mỹ Thuật
71990280,"Nói Chuyện Là Bản Năng, Giữ Miệng Là Tu Dưỡng, Im Lặng Là Trí Tuệ",Trương Tiếu Hằng,189000,132300,Kỹ Năng Giao Tiếp,816,4.8,75,450.00,Nhà Xuất Bản Thanh Niên
40750124,Không Gia Đình (Phiên Bản Mới) - Tặng kèm bộ Postcard, Hector Malot,159000,95400,Sách tiếng Việt,456,5,89,676.00,Nhà Xuất Bản Văn Học
57587819,Tui Ship Đối Thủ X Tui,PEPA,159000,127200,Truyện Chữ Đam Mỹ,386,5,140,430.00,Nhà Xuất Bản Hồng Đức
181928999,Yuri Espoir (Tập 1),Naoi Mai,79000,47300,Sách tiếng Việt,1019,4.8,363,196.00,Nhà Xuất Bản Dân Trí
100958464,Hỏi Đáp Từ Trái Tim (Tái Bản),Thich Nhất Hạnh,149000,104000,Sách tiếng Việt,1036,5,102,289.00,Nhà Xuất Bản Lao Động
109654814,Bút bi gel 0.5mm nhiều màu Deli - Có nắp gài - 1 chiếc - Đỏ/ Xanh Dương/ Xanh Lá/ Tím/ Cam - A119,,10800,6000,Bút bi nước,4050,5,347,,
175956866,Giới Hạn Của Bạn Chỉ Là Xuất Phát Điểm Của Tôi (Tái Bản),Mèo Maverick,89000,49000,Sách tư duy - Kỹ năng sống,830,4.8,85,280.00,Nhà Xuất Bản Thế Giới
34708988,Bộ 10 Bút Gel Điểm 10 xóa được TP-GELE01,,97000,97000,Bút gel,177,5,19,,
187889757,Gọt bút chì mini Deli - Màu ngẫu nhiên - E0594,,9000,9000,Gôm tẩy chì,848,4.8,65,,
40433264,Combo Bí Ẩn Mãi Mãi Là Bí Ẩn( Trọn bộ 6 cuốn)( tặng kèm sổ Tay Xương Rồng),.,290000,261000,Sách tiếng Việt,871,4.8,193,1026.00,NXB Trẻ
155351487,IELTS 16 ACADEMIC,Cambridge,195000,195000,IELTS Books,582,5,77,142.00,CAMBRIDGE
74616448,Lập Kế Hoạch Kinh Doanh Cho Người Mới Bắt Đầu,Alex Genadinik,119000,88800,Sách Marketing - Bán hàng ,938,4.8,111,200.00,Nhà Xuất Bản Thế Giới
16284286,Tuổi Thơ Dữ Dội - Tập 1 (Tái Bản),Phùng Quán,80000,59100,Sách tiếng Việt,1947,5,274,400.00,Nhà Xuất Bản Kim Đồng
13673968,Giây Thứ 12 - Tập 2 (Trinh Thám),Sunness,145000,72500,Root,171,4.8,30,464.00,Nhà Xuất Bản Văn Học
73684906,Marketing Phải Bán Được Hàng,Donald Miller,159000,127200,Sách Marketing - Bán hàng ,87,5,11,352.00,Nhà Xuất Bản Lao Động
77403145,The Story Of Food - Câu Chuyện Thực Phẩm,DK,486000,364000,Lĩnh vực khác,1531,4.6,336,362.00,Nhà Xuất Bản Thế Giới
21031780,Pháo Đài Số ( Tái Bản ),Dan Brown,199000,128500,Truyện trinh thám,2149,4.7,424,585.00,Nhà Xuất Bản Lao Động
195969658,Tiệm Sách Cũ Biblia - Ngoại Truyện 2 - Tobirako Và Thời Gian Bỏ Ngỏ,MIKAMI EN,95000,66600,Light novel,200,5,32,300.00,Nhà Xuất Bản Hồng Đức
107492789,"Keo dán x2000 siêu dính, keo dán đa năng dán tất cả vật liệu bằng gỗ, thủy tinh, dán nhựa an toàn với da tay (Dạng nước)",,55000,55000,Keo hồ dán đa năng,541,4.5,81,,
195479322,Tàn Tro,HIRO-T,108000,59300,Nghệ thuật sống,128,4.8,19,264.00,Nhà Xuất Bản Phụ Nữ Việt Nam
83162438,Combo Kinh Tế Vi Mô và Câu Hỏi - Bài Tập - Trắc Nghiệm Kinh Tế Vi Mô, PGS. TS. Lê Bảo Lâm,180000,162000,Kinh tế - Tài chính - Quản trị,1099,5,277,,Nhà Xuất Bản Kinh Tế TPHCM
109982979,Isaac Newton - Nhà Khoa Học Vĩ Đại,Rasmus Hoài Nam,40000,26700,Kiến thức - Bách khoa,390,5,57,98.00,Nhà Xuất Bản Thanh Niên
46240920,Kỹ Năng Quản Lý Tài Chính Cá Nhân Trong 30 Ngày,Ashley Feinstein Gerstley,119000,95200,Sách tiếng Việt,64,5,5,258.00,Nhà Xuất Bản Công Thương
165038798,OKRs - Tối Ưu Hóa Hiệu Suất Của Bất Kỳ Đội Nhóm Nào,Andrew S.Grove,169000,102000,Bài học kinh doanh,412,5,27,268.00,Nhà Xuất Bản Công Thương
170434495,Hộp Quà Bí Mật Dành Tặng Bé Yêu,Nguyễn Như Quỳnh,19000,19000,Nhà Sách Tiki,576,4.5,2,,Nhà Xuất Bản Mỹ Thuật
58462050,Sách Người Trong Muôn Nghề: Ngành IT có gì?,Nhóm tác giả Spiderum,169000,152100,Sách tư duy - Kỹ năng sống,2388,4.8,524,208.00,Nhà Xuất Bản Thế Giới
150711999,Michelle Obama - Chất Michelle (Bìa Cứng) (Tái Bản),Michelle Obama,520000,442000,Sách tiếng Việt,,0,0,504.00,Nhà Xuất Bản Tổng hợp TP.HCM
8011021,Tâm Lý Học Thành Công (Tái Bản),Carol S. Dweck,199000,149000,Sách tiếng Việt,931,5,106,480.00,Nhà Xuất Bản Lao Động
175833959,Combo 5-10-20 Bút Bi Bấm Deli EQ24 Ngòi 0.7mm - Mực Xanh/Đen/Đỏ - Bút bi dầu phù hợp học sinh văn phòng,,68400,38000,Bút - Viết các loại,1626,5,163,,
17530147,Series Địch Công Kỳ Án Tập 14 - Hầu Tử Và Lão Hổ ( Tái Bản ),Robert Van Gulik,88000,44000,Sách tiếng Việt,319,5,30,240.00,Nhà Xuất Bản Văn Học
168181452,Thiên Sứ Nhà Bên - Tập 2,Saekisan,95000,85500,Root,180,5,67,332.00,Nhà Xuất Bản Kim Đồng
135552451,Các Triều Đại Việt Nam,Quỳnh Cư,120000,83900,Lịch Sử Việt Nam,790,5,115,420.00,Nhà Xuất Bản Thanh Niên
332626,Oxford Learner's Pocket Dictionary : A Pocket-sized Reference to English Vocabulary (Fourth Edition),,85000,76500,English Language Dictionary,2500,5,225,528.00,Oxford University Press
259537049,Hộp 10 Bút Lông Bảng Thiên Long WB-03,,93000,80000,Bút lông bảng,1907,4.8,158,,
197629358,Chúng Ta Có Hẹn Với Bình Yên,Én – Thích A Tèo,89000,63100,Sách tư duy - Kỹ năng sống,797,4.8,73,200.00,Nhà Xuất Bản Văn Học
169603497,Macmillan Dictionary Vietnam ED with App – Soft cover,,399000,340000,Root,255,4.8,30,,Nhà Xuất Bản Đại Học Sư Phạm
